key,name,npc,lvmin,exp,parent,job
33567,[우르스] 격파 도전!,9070100,100,779036, ,[]
33568,[훈장] 우르스 격파자,9070102,100,779036, ,[]
33569,[훈장] 우르스 격파왕,9070102,100,779036, ,[]
33570,[훈장] 신의 컨트롤 보유자,9070102,100,779036, ,[]
33571,[훈장] 근성 하나로 살아가는 자,9070102,100,779036, ,[]
33572,[훈장] 우르스 SSS 획득자,9070102,100,779036, ,[]
33573,[훈장] 우르스 SSS 컬렉터,9070102,100,779036, ,[]
33574,[훈장] 우르스 SSS 슈퍼 컬렉터,9070102,100,779036, ,[]
33575,[훈장] 우르스의 가글인,9070102,100,779036, ,[]
33576,[훈장] 우르스의 악력기,9070102,100,779036, ,[]
33577,[훈장] 어시스트의 달인,9070102,100,779036, ,[]
33578,[우르스] 우르스 격파자 훈장 획득 가능!,9070102,100,779036, ,[]
33579,[우르스] 우르스 격파왕 훈장 획득 가능!,9070102,100,779036, ,[]
33580,[우르스] 신의 컨트롤 보유자 훈장 획득 가능!,9070102,100,779036, ,[]
33581,[우르스] 근성 하나로 살아가는 자 훈장 획득 가능!,9070102,100,779036, ,[]
33582,[우르스] 우르스 SSS 획득자 훈장 획득 가능!,9070102,100,779036, ,[]
33583,[우르스] 우르스 SSS 컬렉터 훈장 획득 가능!,9070102,100,779036, ,[]
33584,[우르스] 우르스 SSS 슈퍼 컬렉터 훈장 획득 가능!,9070102,100,779036, ,[]
33585,[우르스] 우르스의 가글인 훈장 획득 가능!,9070102,100,779036, ,[]
33586,[우르스] 우르스의 악력기 훈장 획득 가능!,9070102,100,779036, ,[]
33587,[우르스] 어시스트의 달인 훈장 획득 가능!,9070102,100,779036, ,[]
33588,[우르스] 파왕 파멸자 칭호 획득 가능!,9070102,100,779036, ,[]
33910,Act 1. 설귀도,1540447,33,779036, ,[]
33911,Act 1.5 리유니온,1540447,33,779036, ,[]
33912,Act 2. 아브락사스,1540447,33,779036, ,[]
33913,Act 3. 낯선 세계,1540447,33,779036, ,[]
33914,Final Act. 세계수,1540447,33,779036, ,[]
33916,[히어로즈] 불운의 기운,1540795,135,779036, ,"[0, 100, 110, 120, 130, 111, 121, 131, 112, 122, 132, 113, 123, 133, 200, 210, 220, 230, 211, 221, 231, 212, 222, 232, 213, 223, 233, 300, 301, 310, 320, 330, 311, 321, 331, 312, 322, 332, 313, 323, 333, 400, 410, 420, 430, 411, 421, 431, 412, 422, 432, 413, 423, 433, 434, 435, 500, 501, 510, 520, 530, 511, 521, 531, 512, 522, 532, 513, 523, 533, 1000, 1100, 1110, 1111, 1112, 1113, 1200, 1210, 1211, 1212, 1213, 1300, 1310, 1311, 1312, 1313, 1400, 1410, 1411, 1412, 1413, 1500, 1510, 1511, 1512, 1513, 2000, 2100, 2110, 2111, 2112, 2113, 2200, 2210, 2211, 2212, 2213, 2214, 2215, 2216, 2217, 2218, 2219, 2300, 2310, 2311, 2312, 2313, 2400, 2410, 2411, 2412, 2413, 2500, 2510, 2511, 2512, 2513, 2700, 2710, 2711, 2712, 2713, 3000, 3100, 3101, 3110, 3120, 3111, 3121, 3112, 3122, 3113, 3123, 3200, 3210, 3211, 3212, 3213, 3300, 3310, 3311, 3312, 3313, 3500, 3510, 3511, 3512, 3513, 3600, 3610, 3611, 3612, 3613, 3700, 3710, 3711, 3712, 3713, 5100, 5110, 5111, 5112, 5113, 6100, 6110, 6111, 6112, 6113, 6500, 6510, 6511, 6512, 6513, 10100, 10110, 10111, 10112, 10113, 14200, 14210, 14211, 14212, 14213, 2001, 2002, 2003, 2004, 2005, 3001, 3002, 5000, 6000, 6001, 14000]"
33917,[히어로즈] 불운의 기운,1540795,33,779036, ,[]
33920,[히어로즈] 설귀도 무루쿤 처치,1540447,0,779036, ,[]
33921,[히어로즈] 설귀도 빙벽 오르기,1540447,0,779036, ,[]
33922,[히어로즈] 설귀도 내부 진입,1540447,0,779036, ,[]
33923,[히어로즈] 설귀도 내부의 마족 퇴치,1540447,0,779036, ,[]
33924,[히어로즈] 거대 거미 웨들러,1540447,0,779036, ,[]
33925,[히어로즈] 설귀도 탈출,1540447,0,779036, ,[]
33926,[히어로즈] 데미안의 음모,1540447,0,779036, ,[]
33928,[히어로즈] 와장창 아이스 브레이커 훈장,1540448,33,779036, ,[]
33929,[히어로즈] 막타는 내꺼야 훈장,1540448,33,779036, ,[]
33930,[히어로즈] 나도 이젠 영웅 훈장,1540448,33,779036, ,[]
33934,[히어로즈] 영웅이라 불린 자,1540448,33,779036, ,[]
33935,[히어로즈] 히어로 오브 히어로즈,1540448,33,779036, ,[]
33947,[히어로즈] 메르세데스 설득하기,1540447,0,779036, ,[]
33948,[히어로즈] 팬텀 설득하기,1540447,0,779036, ,[]
33949,[히어로즈] 루미너스 설득하기,1540447,0,779036, ,[]
33950,[히어로즈] 나인하트 만나기,1540447,0,779036, ,[]
33951,[히어로즈] 조우,1540447,0,779036, ,[]
33953,[히어로즈] 루미너스의 집중력,1540448,33,779036, ,[]
33954,[히어로즈] 프리드의 리더십,1540448,33,779036, ,[]
33955,[히어로즈] 은월의 사려깊음,1540448,33,779036, ,[]
33956,[히어로즈] 팬텀의 자유로움,1540448,33,779036, ,[]
33957,[히어로즈] 아란의 행동력,1540448,33,779036, ,[]
33958,[히어로즈] 메르세데스의 추진력,1540448,33,779036, ,[]
33967,[히어로즈] 와장창 항아리 브레이커 훈장,1540448,33,779036, ,[]
33968,[히어로즈] 내 길을 막지 마 훈장,1540448,33,779036, ,[]
33969,[히어로즈] 정답을 피해간 자 훈장,1540448,33,779036, ,[]
33971,[히어로즈] 못보던 친구들,1540447,0,779036, ,[]
33972,[히어로즈] 거대한 문지기,1540447,0,779036, ,[]
33973,[히어로즈] 두 영웅,1540447,0,779036, ,[]
33974,"[히어로즈] 늑대, 그리고 세계수",1540447,0,779036, ,[]
33975,[히어로즈] 쏟아지는 모래,1540447,0,779036, ,[]
33976,[히어로즈] 추격대,1540447,0,779036, ,[]
33977,[히어로즈] 떠오른 아브락사스,1540447,0,779036, ,[]
33993,[히어로즈] 변장술의 달인 훈장,1540448,33,779036, ,[]
33994,[히어로즈] 미션 파서블 훈장,1540448,33,779036, ,[]
34001,[히어로즈] 파티의 시작,1540447,0,779036, ,[]
34002,[히어로즈] 괴도 팬텀의 식은 죽 먹기! ,1540447,0,779036, ,[]
34003,[히어로즈] 루미너스의 현란한 몸놀림,1540447,0,779036, ,[]
34004,[히어로즈] 속전속결,1540447,0,779036, ,[]
34005,[히어로즈] 하늘을 검게 덮은...,1540447,0,779036, ,[]
34006,[히어로즈] 폐허가 된 전시장,1540447,0,779036, ,[]
34007,[히어로즈] 그들이 잃은 것,1540447,0,779036, ,[]
34009,[히어로즈] 세계수 정복자 훈장,1540448,33,779036, ,[]
34010,[히어로즈] 꽃들에게 죽음을 훈장,1540448,33,779036, ,[]
34011,[히어로즈] 다시 메이플 월드로,1540447,0,779036, ,[]
34012,[히어로즈] 타락한 세계수,1540447,0,779036, ,[]
34013,[히어로즈] 타락한 세계수2,1540447,0,779036, ,[]
34014,[히어로즈] 데미안. 그의 마지막,1540447,0,779036, ,[]
34015,[히어로즈] 싸움이 끝나고,1540447,0,779036, ,[]
34023,[히어로즈] 데미안 대적자 훈장,1540448,33,779036, ,[]
34100,[소멸의 여로] 기억을 잃은 신관 카오,3003131,200,5885404, ,"[100, 110, 120, 130, 111, 121, 131, 112, 122, 132, 113, 123, 133, 200, 210, 220, 230, 211, 221, 231, 212, 222, 232, 213, 223, 233, 300, 301, 310, 320, 330, 311, 321, 331, 312, 322, 332, 313, 323, 333, 400, 410, 420, 430, 411, 421, 431, 412, 422, 432, 413, 423, 433, 434, 435, 500, 501, 510, 520, 530, 511, 521, 531, 512, 522, 532, 513, 523, 533, 1100, 1110, 1111, 1112, 1113, 1200, 1210, 1211, 1212, 1213, 1300, 1310, 1311, 1312, 1313, 1400, 1410, 1411, 1412, 1413, 1500, 1510, 1511, 1512, 1513, 2100, 2110, 2111, 2112, 2113, 2200, 2210, 2211, 2212, 2213, 2214, 2215, 2216, 2217, 2218, 2219, 2300, 2310, 2311, 2312, 2313, 2400, 2410, 2411, 2412, 2413, 2500, 2510, 2511, 2512, 2513, 2700, 2710, 2711, 2712, 2713, 3100, 3101, 3110, 3120, 3111, 3121, 3112, 3122, 3113, 3123, 3200, 3210, 3211, 3212, 3213, 3300, 3310, 3311, 3312, 3313, 3500, 3510, 3511, 3512, 3513, 3600, 3610, 3611, 3612, 3613, 3700, 3710, 3711, 3712, 3713, 5100, 5110, 5111, 5112, 5113, 6100, 6110, 6111, 6112, 6113, 6400, 6410, 6411, 6412, 6413, 6500, 6510, 6511, 6512, 6513, 10100, 10110, 10111, 10112, 10113, 14200, 14210, 14211, 14212, 14213, 15200, 15210, 15211, 15212, 15213, 15500, 15510, 15511, 15512, 15513, 16400, 16410, 16411, 16412, 16413]"
34101,[소멸의 여로] 기억의 나무를 되돌릴 방법,3003131,200,5885404, ,[]
34102,[소멸의 여로] 흩어진 기억을 모아 1,3003111,200,14713510, ,[]
34103,[소멸의 여로] 흩어진 기억을 모아 2,3003111,200,14713510, ,[]
34104,[소멸의 여로] 흩어진 기억을 모아 3 ,3003111,200,14713510, ,[]
34105,[소멸의 여로] 흩어진 기억을 모아 4,3003111,200,17656212, ,[]
34106,[소멸의 여로] 되살아난 기억의 나무,3003111,200,5885404, ,[]
34107,[소멸의 여로] 망각의 호수를 건너는 종이배,3003110,200,5885404, ,[]
34108,[소멸의 여로] 화염지대의 거대한 절벽,3003133,200,5885404, ,[]
34109,[소멸의 여로] 화염지대를 건너는 방법,3003125,200,5885404, ,[]
34110,[소멸의 여로] 기억을 비추는 샘물,3003134,200,5885404, ,[]
34111,[소멸의 여로] 화염새 길들이기 1,3003125,200,14713510, ,[]
34112,[소멸의 여로] 화염새 길들이기 2,3003125,200,14713510, ,[]
34113,[소멸의 여로] 화염새 길들이기 3,0,200,17656212, ,[]
34114,[소멸의 여로] 샘물이 비춰준 기억,3003135,200,5885404, ,[]
34115,[소멸의 여로] 안식의 동굴,3003127,200,5885404, ,[]
34116,[소멸의 여로] 안식의 동굴을 밝힌 뒤에 1,3003128,200,14713510, ,[]
34117,[소멸의 여로] 안식의 동굴을 밝힌 뒤에 2,3003129,200,14713510, ,[]
34118,[소멸의 여로] 안식의 동굴을 밝힌 뒤에 3,3003130,200,17656212, ,[]
34119,[소멸의 여로] 아르마를 물리쳐라,3003140,200,23541616, ,[]
34120,[소멸의 여로] 아케인심볼 : 소멸의 여로,3003143,200,23541616, ,[]
34128,[일일 퀘스트] 시간의 신전에서 온 조사단,3003104,200,23541616, ,[]
34129,[일일 퀘스트] 소멸의 여로 조사,3003104,200,23541616, ,[]
34130,[일일 퀘스트] 기쁨의 에르다스 200마리 퇴치,3003104,0,23541616, ,[]
34131,[일일 퀘스트] 분노의 에르다스 200마리 퇴치,3003104,0,23541616, ,[]
34132,[일일 퀘스트] 슬픔의 에르다스 200마리 퇴치,3003104,0,23541616, ,[]
34133,[일일 퀘스트] 즐거움의 에르다스 200마리 퇴치,3003104,0,23541616, ,[]
34134,[일일 퀘스트] 암석의 에르다스 200마리 퇴치,3003104,0,23541616, ,[]
34135,[일일 퀘스트] 화염의 에르다스 200마리 퇴치,3003104,0,23541616, ,[]
34136,[일일 퀘스트] 강인한 영혼의 에르다스 200마리 퇴치,3003104,0,23541616, ,[]
34137,[일일 퀘스트] 안식의 에르다스 200마리 퇴치,3003104,0,23541616, ,[]
34138,[일일 퀘스트] 에르다스의 등불 130마리 퇴치,3003104,0,23541616, ,[]
34139,[일일 퀘스트] 기쁨의 에르다 샘플 50개 수집,3003104,0,23541616, ,[]
34140,[일일 퀘스트] 분노의 에르다 샘플 50개 수집,3003104,0,23541616, ,[]
34141,[일일 퀘스트] 슬픔의 에르다 샘플 50개 수집,3003104,0,23541616, ,[]
34142,[일일 퀘스트] 즐거움의 에르다 샘플 50개 수집,3003104,0,23541616, ,[]
34143,[일일 퀘스트] 암석의 에르다 샘플 50개 수집,3003104,0,23541616, ,[]
34144,[일일 퀘스트] 화염의 에르다 샘플 50개 수집,3003104,0,23541616, ,[]
34145,[일일 퀘스트] 강인한 영혼의 에르다 샘플 50개 수집,3003104,0,23541616, ,[]
34146,[일일 퀘스트] 안식의 에르다 샘플 50개 수집,3003104,0,23541616, ,[]
34147,[일일 퀘스트] 등불의 에르다 샘플 33개 수집,3003104,0,23541616, ,[]
34148,[일일 퀘스트] 망각 억제제 30개 전달,3003104,0,23541616, ,[]
34149,[일일 퀘스트] 소멸 억제제 30개 전달,3003104,0,23541616, ,[]
34150,[일일 퀘스트] 안식 억제제 30개 전달,3003104,0,23541616, ,[]
34151,[주간 퀘스트] 성실한 조사에 대한 보답,3003104,200,23541616, ,[]
34164,[소멸의 여로] 조사단의 성과 1,3003104,210,23541616, ,[]
34165,[소멸의 여로] 조사단의 성과 2,3003104,220,23541616, ,[]
34166,[소멸의 여로] 조사단의 성과 3,3003104,225,23541616, ,[]
34167,[소멸의 여로] 조사단의 성과 4,3003104,230,23541616, ,[]
34200,[츄츄] 가로막힌 아케인리버,3003156,0,23541616, ,[]
34201,[츄츄] 웰컴 투 츄츄아일랜드,3003150,0,23541616, ,[]
34202,[츄츄] 최고의 요리사 마스터 핥,3003152,0,23541616, ,[]
34203,[츄츄] 마스터 핥의 특제요리,3003152,0,23541616, ,[]
34204,[츄츄] 이 맛은?!,3003152,0,23541616, ,[]
34205,[츄츄] 맛있는 냄새를 따라서,0,0,23541616, ,[]
34206,[츄츄] 주방보조 시미아,3003151,0,23541616, ,[]
34207,[츄츄] 오색 동산의 맛을 찾아서 <1>,3003151,0,23541616, ,[]
34208,[츄츄] 오색 동산의 맛을 찾아서 <2>,3003151,0,23541616, ,[]
34209,[츄츄] 츄릅 포레스트의 맛을 찾아서 <1>,3003153,0,23541616, ,[]
34210,[츄츄] 츄릅 포레스트의 맛을 찾아서 <2>,3003153,0,23541616, ,[]
34211,[츄츄] 에르밸리의 맛을 찾아서 <1>,3003154,0,23541616, ,[]
34212,[츄츄] 에르밸리의 맛을 찾아서 <2>,3003154,0,23541616, ,[]
34213,[츄츄] 하늘고래산의 맛을 찾아서 <1>,3003155,0,23541616, ,[]
34214,[츄츄] 하늘고래산의 맛을 찾아서 <2>,3003155,0,23541616, ,[]
34215,[츄츄] 2%부족한 그맛을 잡아라,3003151,0,23541616, ,[]
34216,[츄츄] 굴라의 침공,3003150,0,23541616, ,[]
34217,[츄츄] 무토의 선택,3003156,0,23541616, ,[]
34218,[츄츄] 굿바이 츄츄 아일랜드,3003156,0,23541616, ,[]
34227,[츄츄 아일랜드] 많아진 음식 재료 1,3003166,220,23541616, ,[]
34228,[츄츄 아일랜드] 많아진 음식 재료 2,3003160,225,23541616, ,[]
34230,[모라스] 날치가 보낸 전갈,3003432,230,23541616, ,[]
34231,[모라스] 모라스에서 살아가는 법,3003432,230,23541616, ,[]
34232,[모라스] 그녀는 어디로?,3003432,230,23541616, ,[]
34233,[모라스] 그녀의 발자취1,3003432,230,23541616, ,[]
34234,[모라스] 홀로 남은 사람,3003469,230,23541616, ,[]
34235,[모라스] 굳게 닫힌 문,3003475,230,23541616, ,[]
34236,[모라스] 열리지 않는 문,3003475,230,23541616, ,[]
34237,[모라스] 연구실로,0,230,23541616, ,[]
34238,[모라스] 그날의 기억,3003471,230,23541616, ,[]
34239,[모라스] 그녀의 발자취2,3003471,230,23541616, ,[]
34240,[모라스] 그녀가 떠난 길,3003472,230,23541616, ,[]
34241,[모라스] 날치를 위하여,3003473,230,23541616, ,[]
34242,[모라스] 무너지는 기억,3003473,230,23541616, ,[]
34243,[모라스] 아직은 때가 아니야,3003432,230,23541616, ,[]
34244,[모라스] 그녀의 흔적을 뒤쫓으러,3003471,230,23541616, ,[]
34246,[일일 퀘스트] 연구실 방어 입장,3003469,0,23541616, ,[]
34249,[모라스] 물의 흐름을 따라,3003422,230,23541616, ,[]
34250,[모라스] 뜻밖의 적,3003420,230,23541616, ,[]
34251,[모라스] 뜻밖의 적2,3003420,230,23541616, ,[]
34252,[모라스] 뜻밖의 적3,3003421,230,23541616, ,[]
34253,"[모라스] 소년, 그리고 소녀",3003423,230,23541616, ,[]
34254,[모라스] 소장님을 맞이하기 위한 준비,3003425,230,23541616, ,[]
34255,[모라스] 무서운 소문에 대해서,3003426,230,23541616, ,[]
34256,[모라스] 무서운 소문에 대해서2,3003427,230,23541616, ,[]
34257,[모라스] 무서운 소문에 대해서3,3003427,230,23541616, ,[]
34258,[모라스] 소문의 진실,3003428,230,23541616, ,[]
34259,[모라스] 연구 일지를 찾아라,3003429,230,23541616, ,[]
34260,[모라스] 둘은 그렇게 재회했다,3003428,230,23541616, ,[]
34261,[모라스] 왕의 분노,3003429,230,23541616, ,[]
34262,[모라스] 왕자와 공주,3003428,230,23541616, ,[]
34263,[모라스] 왕자와 공주2,3003430,230,23541616, ,[]
34264,[모라스] 왕자와 공주3,3003430,230,23541616, ,[]
34265,[모라스] 왕자와 공주4,3003431,230,23541616, ,[]
34266,[모라스] 마지막 부속품,3003429,230,23541616, ,[]
34267,[모라스] 남은 기회,3003433,230,23541616, ,[]
34268,[모라스] 뱀의 마지막,3003435,230,23541616, ,[]
34269,[모라스] 그녀의 목적,3003434,230,23541616, ,[]
34272,[모라스] 늪은 사라지지 않는다,3003436,230,23541616, ,[]
34275,[일일 퀘스트] 모라스의 안정을 위해,3003432,230,23541616, ,[]
34276,[일일 퀘스트] 이름 모를 고양이 200마리 퇴치,3003432,0,23541616, ,[]
34277,[일일 퀘스트] 강한 형님 200명 퇴치,3003432,0,23541616, ,[]
34278,[일일 퀘스트] 푸른 그림자 200마리 퇴치,3003432,0,23541616, ,[]
34279,[일일 퀘스트] 기억속의 제네로이드B형 200마리 퇴치,3003432,0,23541616, ,[]
34280,[일일 퀘스트] 붉은 그림자 200마리 퇴치,3003432,0,23541616, ,[]
34281,[일일 퀘스트] 실험의 부산물B 200마리 퇴치,3003432,0,23541616, ,[]
34282,[일일 퀘스트] 의식에 휘말린 근위병 200마리 퇴치,3003432,0,23541616, ,[]
34283,[일일 퀘스트] 의식에 휘말린 마법사 200마리 퇴치,3003432,0,23541616, ,[]
34284,[일일 퀘스트] 기억의 파편 100개 수집,3003432,0,23541616, ,[]
34285,[일일 퀘스트] 기억의 잔해물 50개 수집,3003432,0,23541616, ,[]
34286,[일일 퀘스트] 반짝이는 가루 50개 수집,3003432,0,23541616, ,[]
34287,[일일 퀘스트] 반마력석 파편 30개 회수,3003432,0,23541616, ,[]
34288,[일일 퀘스트] 빼앗긴 과일 50개 회수,3003432,0,23541616, ,[]
34289,[일일 퀘스트] 그림자의 핵 50개 수집,3003432,0,23541616, ,[]
34290,[일일 퀘스트] 맛 좋은 해산물 50개 수집,3003432,0,23541616, ,[]
34291,[일일 퀘스트] 실험의 부산물 50개 수집,3003432,0,23541616, ,[]
34292,[일일 퀘스트] 망가진 자루 50개 수집,3003432,0,23541616, ,[]
34293,[일일 퀘스트] 부서진 활대 50개 수집,3003432,0,23541616, ,[]
34294,[일일 퀘스트] 트뤼에페 유지를 위해서,3003432,0,23541616, ,[]
34295,[일일 퀘스트] 폐쇄 구역 안정화,3003432,0,23541616, ,[]
34296,[일일 퀘스트] 연구실 방어,3003432,0,23541616, ,[]
34300,[레헬른] 축제가 한창인 도시,3003209,220,23541616, ,[]
34301,[레헬른] 꿈과 환상의 도시,3003209,220,23541616, ,[]
34302,[레헬른] 벗어날 수 없는 축제 도시,3003209,220,6856771, ,[]
34303,[레헬른] 부끄러운 방독면,3003201,220,17776812, ,[]
34304,[레헬른] 집중이 안돼,3003209,220,17776812, ,[]
34305,[레헬른] 합류,3003201,220,6856771, ,[]
34306,[레헬른] 중심가로,3003201,220,6856771, ,[]
34307,[레헬른] 누가 '눈을 뜬 자'일까?,3003202,220,6856771, ,[]
34308,[레헬른] 누가 '눈을 뜬 자'일까? 2,3003202,220,6856771, ,[]
34309,[레헬른] 꿈 속에서 들은 소리 ,3003209,220,6856771, ,[]
34310,[레헬른] 오르골 소리?,3003209,220,6856771, ,[]
34311,[레헬른] 사라진 엘리자베스1,3003239,220,6856771, ,[]
34312,[레헬른] 사라진 엘리자베스2,3003235,220,17776812, ,[]
34313,[레헬른] 사라진 엘리자베스3,3003235,220,17776812, ,[]
34314,[레헬른] 접시를 깨뜨리자1,3003238,220,17776812, ,[]
34315,[레헬른] 접시를 깨뜨리자2,3003223,220,17776812, ,[]
34316,[레헬른] 깨어난 주민들,3003203,220,6856771, ,[]
34317,[레헬른] 루시드가 찾는 악몽,3003209,220,6856771, ,[]
34318,[레헬른] 두번째 오르골,3003220,220,6856771, ,[]
34319,[레헬른] 무도회장으로,3003201,220,6856771, ,[]
34320,[레헬른] 드레스 코드,3003241,220,17776812, ,[]
34321,[레헬른] 광기의 무도회 주민,3003243,220,17776812, ,[]
34322,[레헬른] 검은가면,3003218,220,6856771, ,[]
34323,[레헬른] 클리너,3003206,220,6856771, ,[]
34324,[레헬른] 다시 무도회장으로,3003206,220,6856771, ,[]
34325,[레헬른] 무도회가면,3003224,220,6856771, ,[]
34326,[레헬른] 추락,3003209,220,6856771, ,[]
34327,[레헬른] 악몽의 시계탑 1층,3003216,220,17776812, ,[]
34328,[레헬른] 악몽의 시계탑 2층,3003222,220,17776812, ,[]
34329,[레헬른] 악몽의 시계탑 3층,3003219,220,17776812, ,[]
34330,[레헬른] 악몽의 시계탑 4층,3003210,220,17776812, ,[]
34331,[레헬른] 결전,3003200,220,6856771, ,[]
34333,[레헬른] 지속되는 악몽 1,9010100,225,6856771, ,[]
34334,[레헬른] 지속되는 악몽 2,9010100,230,6856771, ,[]
34336,[레헬른] 드림브레이커 랭커의 선물,9000159,220,6856771, ,[]
34365,칭호 - 악몽의 주인 격파자,9010000,0,6856771, ,[]
34367,악몽의 주인 격파자,3003208,220,6856771, ,[]
34370,[꿈의 파편] 첫 번째 무의식,3003285,220,17776812, ,[]
34371,[꿈의 파편] 두 번째 무의식,3003286,220,17776812, ,[]
34372,[꿈의 파편] 세 번째 무의식,3003287,220,17776812, ,[]
34373,[꿈의 파편] 네 번째 무의식,3003288,220,17776812, ,[]
34374,[꿈의 파편] 다섯 번째 무의식,3003289,220,17776812, ,[]
34375,[꿈의 파편] 여섯 번째 무의식,3003290,220,17776812, ,[]
34376,칭호 - 나비의 꿈,9010000,0,17776812, ,[]
34377,[일일 퀘스트] 영감님의 부탁,3003209,220,17776812, ,[]
34378,[일일 퀘스트] 레헬른의 평온한 밤,3003209,0,17776812, ,[]
34381,[일일 퀘스트] 종이봉투 뒷골목주민 200마리 퇴치,3003209,0,17776812, ,[]
34382,[일일 퀘스트] 나무판자 뒷골목주민 200마리 퇴치,3003209,0,17776812, ,[]
34383,[일일 퀘스트] 갈리나 200마리 퇴치,3003209,0,17776812, ,[]
34384,[일일 퀘스트] 갈루스 200마리 퇴치,3003209,0,17776812, ,[]
34385,[일일 퀘스트] 성난 우승접시 200마리 퇴치,3003209,0,17776812, ,[]
34386,[일일 퀘스트] 비뚤어진 우승접시 200마리 퇴치,3003209,0,17776812, ,[]
34387,[일일 퀘스트] 성난 무도회주민 200마리 퇴치,3003209,0,17776812, ,[]
34388,[일일 퀘스트] 광기의 무도회주민 200마리 퇴치,3003209,0,17776812, ,[]
34389,[일일 퀘스트] 춤추는 빨간구두 200마리 퇴치,3003209,0,17776812, ,[]
34390,[일일 퀘스트] 약화된 클리너 200마리 퇴치,3003209,0,17776812, ,[]
34391,[일일 퀘스트] 클리너 200마리 퇴치,3003209,0,17776812, ,[]
34392,[일일 퀘스트] 푸른 눈의 가고일 200마리 퇴치,3003209,0,17776812, ,[]
34393,[일일 퀘스트] 붉은 눈의 가고일 200마리 퇴치,3003209,0,17776812, ,[]
34394,[일일 퀘스트] 수면 가루 50개 회수,3003209,0,17776812, ,[]
34400,[커닝타워] 커닝타워 오픈,1052200,145,1239441, ,[]
34401,커닝타워의 지하에는,1052203,145,1239441, ,[]
34402,커닝스퀘어의 슈퍼스타,1052205,145,3098601, ,[]
34403,참을 수 없이 흥겨운 멜로디,1052206,145,1239441, ,[]
34404,캐스팅 매니저가 되어주세요!,1052203,145,1239441, ,[]
34405,좋은 음악을 들은 보답,0,145,3098601, ,[]
34406,스피커용 전선이 필요해,1052207,145,3098601, ,[]
34407,스타의 원석 발견 <1>,1052207,145,619720, ,[]
34408,음료 재료를 모아줘,1052208,145,3098601, ,[]
34409,"…캐스팅, 실패!?",1052208,145,1239441, ,[]
34410,스타의 원석 발견 <2>,1052208,145,619720, ,[]
34411,흩어진 노트를 부탁해,1052209,145,3098601, ,[]
34412,"폭주 기관차, 페리!?",1052209,145,3098601, ,[]
34413,스타의 원석 발견 <3>,1052209,145,619720, ,[]
34414,녹음기를 찾아줘,1052211,145,3098601, ,[]
34415,아미의 마음,1052211,145,1239441, ,[]
34416,스타의 원석 발견 <4>,1052211,145,619720, ,[]
34417,노래의 주인공은 누구?,1052203,145,1239441, ,[]
34418,디아를 찾아라,1052203,145,1239441, ,[]
34419,스타의 원석 발견 <5>,1052212,145,619720, ,[]
34420,데뷔 방송을 잡아라,1052203,145,3098601, ,[]
34421,메이크업 아티스트 섭외,1052218,145,3098601, ,[]
34422,헤어 아티스트 섭외,1052219,145,3098601, ,[]
34423,데뷔 당일,1052203,145,1239441, ,[]
34424,기타에 깃든 락스피릿,1052220,145,3098601, ,[]
34425,"화려한 데뷔, 그 후",1052221,145,1239441, ,[]
34426,혁이의 친구,1052229,145,1239441, ,[]
34427,루비의 1호 팬,1052231,145,1239441, ,[]
34428,사피의 1호 팬,1052232,145,1239441, ,[]
34429,페리의 1호 팬,1052233,145,1239441, ,[]
34430,아미의 1호 팬,1052234,145,1239441, ,[]
34431,디아의 1호 팬,1052230,145,1239441, ,[]
34432,대박엔터 공동대표!?,1052221,145,1239441, ,[]
34433,커닝타워 오픈 이벤트,9010000,33,1239441, ,[]
34439,캐스팅 매니저 활동 시작!,1052206,145,1239441, ,[]
34440,완벽한 데뷔를 위한 준비,1052203,145,1239441, ,[]
34450,"[아르카나] 악몽의 도시여, 안녕",0,225,7683396, ,[]
34451,[아르카나] 조그만 정령,3003301,225,19300402, ,[]
34452,[아르카나] 꽃잎이 춤추던 무렵,3003301,225,7683396, ,[]
34453,[아르카나] 숲의 노래,3003301,225,7683396, ,[]
34454,[아르카나] 풀잎 피리의 숲으로,3003302,225,15366792, ,[]
34455,[아르카나] 풀잎 피리에게 생명력을 1,3003303,225,23050188, ,[]
34456,[아르카나] 풀잎 피리에게 생명력을 2,3003303,225,23050188, ,[]
34459,[아르카나] 꽃들의 속삭임으로부터,3003304,225,7683396, ,[]
34460,[아르카나] 달빛과 가장 가까운 곳,3003303,225,15366792, ,[]
34461,[아르카나] 깊은 숲으로,3003306,225,7683396, ,[]
34462,[아르카나] 그들은 나무의 정령,3003307,225,7683396, ,[]
34463,[아르카나] 사라진 나무의 정령을 찾아서,3003307,225,7683396, ,[]
34464,[아르카나] 다시 무리로,3003311,225,40467408, ,[]
34465,[아르카나] 나무줄기 하프의 상태,3003309,225,7683396, ,[]
34466,[아르카나] 나무줄기 하프가 있는 곳,3003338,225,7683396, ,[]
34467,[아르카나] 나무줄기 하프 되돌리기 1,3003325,225,23050188, ,[]
34468,[아르카나] 나무줄기 하프 되돌리기 2,3003325,225,23050188, ,[]
34469,[아르카나] 울려 퍼지는 하프 소리,3003327,225,7683396, ,[]
34470,[아르카나] 나무의 정령들이 본 것,0,225,7683396, ,[]
34471,[아르카나] 실로폰 연못으로,3003325,225,7683396, ,[]
34472,[아르카나] 연못 속으로,3003336,225,7683396, ,[]
34473,[아르카나] 꿈틀꿈틀,3003314,225,15366792, ,[]
