key,name,lv,att,exp
9309004,크로코,0,0,0
9309005,리게이터,0,0,0
9309006,클랑,0,0,0
9309007,로랑,0,0,0
9309008,엄티,0,0,0
9309009,그류핀,0,0,0
9309010,라이오너,0,0,0
9309011,샐리온,0,0,0
9309012,헥터,0,0,0
9309013,화이트팽,0,0,0
9309014,벨라모아,0,0,0
9309015,프릴드,0,0,0
9309016,미요캐츠,0,0,0
9309017,키요,0,0,0
9309018,모래 두더지,0,0,0
9309019,스콜피언,0,0,0
9309020,원공,0,0,0
9309021,달곰,0,0,0
9309022,판다곰,0,0,0
9309023,비틀,0,0,0
9309024,듀얼 비틀,0,0,0
9309025,하프,0,0,0
9309026,블러드 하프,0,0,0
9309027,뉴트주니어,0,0,0
9309028,네스트골렘,0,0,0
9309029,레드 와이번,0,0,0
9309030,블루 와이번,0,0,0
9309031,다크 와이번,0,0,0
9309032,이블아이,0,0,0
9309033,와일드카고,0,0,0
9309034,붉은 모래난쟁이,0,0,0
9309035,오렌지 고대 슬라임,0,0,0
9309036,트랩,0,0,0
9309037,블루 고대 슬라임,0,0,0
9309038,옐로우 컬리 카우,0,0,0
9309039,퍼플 컬리 카우,0,0,0
9309040,파랑 식충 슬라임,0,0,0
9309041,노랑 식충 슬라임,0,0,0
9309042,고대 파랑 거북이,0,0,0
9309043,고대 주황 거북이,0,0,0
9309044,파랑 화산 벌레,0,0,0
9309045,갈색 화산 벌레,0,0,0
9309046,고대 파랑 슬라임,0,0,0
9309047,고대 보라 슬라임,0,0,0
9309048,블루 플라워 카우,0,0,0
9309049,그린 플라워 카우,0,0,0
9309050,주황 버섯,0,0,0
9309051,슬라임,0,0,0
9309052,루팡,0,0,0
9309053,파이어보어,0,0,0
9309054,크로코,0,0,0
9309055,리게이터,0,0,0
9309056,클랑,0,0,0
9309057,로랑,0,0,0
9309058,엄티,0,0,0
9309059,그류핀,0,0,0
9309060,라이오너,0,0,0
9309061,샐리온,0,0,0
9309062,헥터,0,0,0
9309063,화이트팽,0,0,0
9309064,벨라모아,0,0,0
9309065,프릴드,0,0,0
9309066,미요캐츠,0,0,0
9309067,키요,0,0,0
9309068,모래 두더지,0,0,0
9309069,스콜피언,0,0,0
9309070,호저,0,0,0
9309071,달곰,0,0,0
9309072,판다곰,0,0,0
9309073,비틀,0,0,0
9309074,듀얼 비틀,0,0,0
9309075,하프,0,0,0
9309076,블러드 하프,0,0,0
9309077,뉴트주니어,0,0,0
9309078,네스트골렘,0,0,0
9309079,레드 와이번,0,0,0
9309080,블루 와이번,0,0,0
9309081,다크 와이번,0,0,0
9309082,이블아이,0,0,0
9309083,와일드카고,0,0,0
9309084,붉은 모래난쟁이,0,0,0
9309085,오렌지 고대 슬라임,0,0,0
9309086,트랩,0,0,0
9309087,블루 고대 슬라임,0,0,0
9309088,옐로우 컬리 카우,0,0,0
9309089,퍼플 컬리 카우,0,0,0
9309090,파랑 식충 슬라임,0,0,0
9309091,노랑 식충 슬라임,0,0,0
9309092,고대 파랑 거북이,0,0,0
9309093,고대 주황 거북이,0,0,0
9309094,파랑 화산 벌레,0,0,0
9309095,갈색 화산 벌레,0,0,0
9309096,거대 주황 슬라임,0,0,0
9309097,거대 보라 슬라임,0,0,0
9309098,블루 플라워 카우,0,0,0
9309099,그린 플라워 카우,0,0,0
9309100,엘리쟈,0,0,0
9309101,엘리쟈,0,0,0
9309102,플라워 골렘,0,0,0
9309103,검은 플라워 골렘,0,0,0
9309104,흰 가시 곰,0,0,0
9309105,갈색 가시 곰,0,0,0
9309106,고대 풍뎅이,0,0,0
9309107,주황 고대 풍뎅이,0,0,0
9309108,플라워 골렘,0,0,0
9309109,검은 플라워 골렘,0,0,0
9309110,고대 풍뎅이,0,0,0
9309111,주황 고대 풍뎅이,0,0,0
9309112,빨간 식충꽃 요정,0,0,0
9309113,파랑 식충꽃 요정,0,0,0
9309114,빨간 식충꽃 요정,0,0,0
9309115,파랑 식충꽃 요정,0,0,0
9309116,노랑 버섯 박쥐,0,0,0
9309117,붉은 버섯 박쥐,0,0,0
9309118,노랑 버섯 박쥐,0,0,0
9309119,붉은 버섯 박쥐,0,0,0
9309123,플레타,0,0,0
9309124,부상당한 모험가,0,0,0
9309125,루팡,0,0,0
9309126,화산 분출,0,0,0
9309127,킹슬라임,0,0,0
9309128,문,0,0,0
9309129,페어리,0,0,0
9309130,분노한 페어리,0,0,0
9309200,겁에 질린 사자,0,0,0
9309201,거대 거미,0,0,0
9309202,새끼 거미,0,0,0
9309203,허수아비,0,0,0
9309204,허수아비,0,0,0
9309205,양철 나무꾼,0,0,0
9309206,토토,0,0,0
9309207,도로시,0,0,0
9309208,도로시의 환영,0,0,0
9309209,새끼 거미 고치,0,0,0
9309210,불의 장벽,0,0,0
9309211,토네이도,0,0,0
9309212,거울에 비친 도로시,0,0,0
9309213,도로시의 마법,0,0,0
9309300,핀리,0,0,0
9390200,배몬 리본 돼지,0,0,0
9390201,배몬 스텀프,0,0,0
9390202,배몬 슬라임,0,0,0
9390203,배몬 순찰로봇,0,0,0
9390204,배몬 파란버섯,0,0,0
9390205,배몬 바나로비,0,0,0
9390206,배몬 옥토퍼스,0,0,0
9390207,배몬 믹스골렘,0,0,0
9390300,마왕발록,0,0,0
9390301,자쿰,0,0,0
9390302,혼테일,0,0,0
9390303,피아누스,0,0,0
9390304,베르가모트,0,0,0
9390305,니벨룽겐 전함,0,0,0
9390306,카오스 블러디 퀸,0,0,0
9390307,벨룸,0,0,0
9390500,레오나르도,0,0,0
9390501,라파엘,0,0,0
9400000,까마귀,0,0,0
9400001,불너구리,0,0,0
9400002,구름여우,0,0,0
9400003,망령,0,0,0
9400004,큰 구름여우,0,0,0
9400011,제등귀신,0,0,0
9400012,물도깨비,0,0,0
9400013,몽롱귀신,0,0,0
9400014,천구,0,0,0
9400205,블루머쉬맘,0,0,0
9400513,웨딩캔들,0,0,0
9409000,튜토리얼Mob1,0,0,0
9409001,튜토리얼Mob2,0,0,0
9410000,들개,0,0,0
9410001,멋쟁이 들개,0,0,0
9410002,험악한 들개,0,0,0
9410003,광대 원숭이,0,0,0
9410004,폭주족 원숭이,0,0,0
9410005,레드 버블티,0,0,0
9410006,옐로우 버블티,0,0,0
9410007,그린 버블티,0,0,0
9410008,예티 인형자판기,0,0,0
9410009,예티 인형,0,0,0
9410010,주니어페페 인형자판기,0,0,0
9410011,주니어페페 인형,0,0,0
9410012,인형자판기,0,0,0
9410013,인형뽑기 기계,0,0,0
9410014,포장마차,0,0,0
9410015,포장마차,0,0,0
9420000,두꺼비,0,0,0
9420001,개구리,0,0,0
9420002,구렁이,0,0,0
9420003,빨간 도마뱀,0,0,0
9420004,노란 도마뱀,0,0,0
9420005,흰 닭,0,0,0
9500000,보름달 소원빌기,0,0,0
9500001,보름달 소원빌기,0,0,0
9500002,보름달 소원빌기,0,0,0
9500003,보름달 소원빌기,0,0,0
9500004,보름달 소원빌기,0,0,0
9500005,보름달 소원빌기,0,0,0
9500006,거대 도령 월묘,0,0,0
9500007,거대 아씨 월묘,0,0,0
9500008,거대월묘투명몹,0,0,0
9500100,슬라임,0,0,0
9500101,돼지,0,0,0
9500102,주황버섯,0,0,0
9500103,버블링,0,0,0
9500104,옥토퍼스,0,0,0
9500105,초록버섯,0,0,0
9500106,뿔버섯,0,0,0
9500107,북치는 토끼,0,0,0
9500108,리게이터,0,0,0
9500109,라츠,0,0,0
9500110,스타픽시,0,0,0
9500111,주니어 레이스,0,0,0
9500112,주니어 페페,0,0,0
9500113,팬더테니,0,0,0
9500114,킹 블록퍼스,0,0,0
9500115,로랑,0,0,0
9500116,좀비루팡,0,0,0
9500117,치크세이버,0,0,0
9500118,트위터,0,0,0
9500119,장난감 목마,0,0,0
9500120,킹 블록골렘,0,0,0
9500121,레이스,0,0,0
9500122,원로 그레이,0,0,0
9500123,믹스골렘,0,0,0
9500124,머쉬맘,0,0,0
9500125,레드 드레이크,0,0,0
9500126,아이스 드레이크,0,0,0
9500127,마스터 소울테니,0,0,0
9500128,다크 예티,0,0,0
9500129,타우로스피어,0,0,0
9500130,파란 왕도깨비,0,0,0
9500131,루이넬,0,0,0
9500132,웨어울프,0,0,0
9500133,예티와 페페,0,0,0
9500134,라이칸스로프,0,0,0
9500135,데스테니,0,0,0
9500136,기간틱 바이킹,0,0,0
9500137,G.팬텀워치,0,0,0
9500138,파이어독,0,0,0
9500139,주니어 발록,0,0,0
9500140,크림슨 발록,0,0,0
9500141,예티,0,0,0
9500142,페페,0,0,0
9500143,코-크 돼지,0,0,0
9500144,코-크 달팽이,0,0,0
9500145,코-크 씰,0,0,0
9500146,플레이 씰,0,0,0
9500147,예티와 코-크텀프,0,0,0
9500148,이글루 터틀,0,0,0
9500149,코-크 골렘,0,0,0
9500150,아이스 골렘,0,0,0
9500151,코-크 슬라임,0,0,0
9500152,코-크 버섯,0,0,0
9500153,코-크텀프,0,0,0
9500154,코-크텀프 라이트,0,0,0
9500155,삼미호,0,0,0
9500156,레이스,0,0,0
9500157,주니어 레이스,0,0,0
9500158,노란 왕도깨비,0,0,0
9500159,파란 왕도깨비,0,0,0
9500160,초록 왕도깨비,0,0,0
9500161,헹키,0,0,0
9500162,하프,0,0,0
9500163,블러드 하프,0,0,0
9500164,검은 켄타우로스,0,0,0
9500165,붉은 켄타우로스,0,0,0
9500166,푸른 켄타우로스,0,0,0
9500167,황금돼지,0,0,0
9500168,킹슬라임,0,0,0
9500169,주니어 발록,0,0,0
9500170,파파 픽시,0,0,0
9500171,크림슨 발록,0,0,0
9500172,알리샤르,0,0,0
9500173,그리프,0,0,0
9500174,마뇽,0,0,0
9500175,데비존,0,0,0
9500176,블루 머쉬맘,0,0,0
9500177,대왕지네,0,0,0
9500178,포장마차(변신전),0,0,0
9500179,포장마차(변신후),0,0,0
9500180,파풀라투스의 시계,0,0,0
9500181,파풀라투스,0,0,0
9500182,수박파수꾼 호걸,0,0,0
9500183,수박파수꾼 호걸,0,0,0
9500184,라이드워드,0,0,0
9500185,라이드워드Y,0,0,0
9500186,라이드워드B,0,0,0
9500187,망가진 인형,0,0,0
9500188,부서진 인형,0,0,0
9500189,선물상자,0,0,0
9500190,삐에로 인형,0,0,0
9500191,고스트,0,0,0
9500192,호박기사,0,0,0
9500193,파이어 스티드,0,0,0
9500194,거울 유령,0,0,0
9500195,잭오랜턴,0,0,0
9500196,유령,0,0,0
9500197,유령,0,0,0
9500198,선물상자,0,0,0
9500199,삐에로 인형,0,0,0
9500200,Zoo 발록,0,0,0
9500201,Zoo 예티,0,0,0
9500202,Zoo 화이트팽,0,0,0
9500203,Zoo 돼지,0,0,0
9500204,Zoo 리본돼지,0,0,0
9500300,망가진 인형,0,0,0
9500301,부서진 인형,0,0,0
9500302,호박밭의 잭오랜턴,0,0,0
9500303,거울 유령2,0,0,0
9500304,거울 유령3,0,0,0
9500305,잭오랜턴,0,0,0
9500306,마노,0,0,0
9500307,스텀피,0,0,0
9500308,파우스트,0,0,0
9500309,킹크랑,0,0,0
9500310,타이머,0,0,0
9500311,다일,0,0,0
9500312,구미호,0,0,0
9500313,태륜,0,0,0
9500314,요괴선사,0,0,0
9500315,엘리쟈,0,0,0
9500316,스노우맨,0,0,0
9500317,꼬마 눈사람,0,0,0
9500318,화난 눈사람,0,0,0
9500319,거대 눈사람,0,0,0
9500320,길잃은 루돌프,0,0,0
9500321,눈사람,0,0,0
9500322,꼬마 눈사람,0,0,0
9500323,치즈 창고 고양이,0,0,0
9500324,치즈 창고 고양이,0,0,0
9500325,킹슬라임,0,0,0
9500326,머쉬맘,0,0,0
9500327,주니어발록,0,0,0
9500328,크림슨발록,0,0,0
9500329,파파픽시,0,0,0
9500330,알리샤르,0,0,0
9500331,파풀라투스,0,0,0
9500332,피아누스,0,0,0
9500333,레비아탄,0,0,0
9500334,데비존,0,0,0
9500335,프랑켄 로이드,0,0,0
9500336,피주니어,0,0,0
9500337,마노,0,0,0
9500338,스텀피,0,0,0
9500339,데우,0,0,0
9500340,킹슬라임,0,0,0
9500341,파우스트,0,0,0
9500342,킹크랑,0,0,0
9500343,알리샤르,0,0,0
9500344,타이머,0,0,0
9500345,머쉬맘,0,0,0
9500346,다일,0,0,0
9500347,제노,0,0,0
9500348,구미호,0,0,0
9500349,데비존,0,0,0
9500350,태륜,0,0,0
9500351,파파픽시,0,0,0
9500352,요괴선사,0,0,0
9500353,주니어발록,0,0,0
9500354,프랑켄로이드,0,0,0
9500355,엘리쟈,0,0,0
9500356,키메라,0,0,0
9500357,스노우맨,0,0,0
9500358,크림슨발록,0,0,0
9500359,마뇽,0,0,0
9500360,그리프,0,0,0
9500361,레비아탄,0,0,0
9500362,파풀라투스,0,0,0
9500363,피아누스,0,0,0
9500364,미니던전_투명몬스터,0,0,0
9500365,미니던전_요원상자,0,0,0
9500366,바나드 그레이,0,0,0
9500367,제타 그레이,0,0,0
9500368,울트라 그레이,0,0,0
9500369,원로 그레이,0,0,0
9500370,메카티안,0,0,0
9500371,마티안,0,0,0
9500372,플라티안,0,0,0
9500373,머신 MT-09,0,0,0
9500374,그린 코니언,0,0,0
9500375,다크 코니언,0,0,0
9500376,뉴트주니어,0,0,0
9500377,네스트골렘,0,0,0
9500378,블루 드래곤 터틀,0,0,0
9500379,레드 드래곤 터틀,0,0,0
9500380,스켈레곤,0,0,0
9500381,스켈로스,0,0,0
9500382,레비아탄,0,0,0
9500383,사나운 원숭이,0,0,0
9500384,어미 원숭이,0,0,0
9500385,흰털 아기 원숭이,0,0,0
9500386,흰털 어미 원숭이,0,0,0
9500387,파란 도깨비,0,0,0
9500388,빨간 도깨비,0,0,0
9500389,힘센 돌 도깨비,0,0,0
9500390,라바나,0,0,0
9500391,라바나,0,0,0
9500392,라바나,0,0,0
9500393,파란 도깨비,0,0,0
9500394,빨간 도깨비,0,0,0
9500395,힘센 돌 도깨비,0,0,0
9500396,경인년 호돌이,0,0,0
9500397,경인년 호걸,0,0,0
9500398,경인년 어흥이,0,0,0
9500399,알고보면 호랑이,0,0,0
9500400,박,0,0,0
9500401,7주년 애드 벌룬,0,0,0
9500402,짓궂은 주황버섯,0,0,0
9500403,짓궂은 리본돼지,0,0,0
9500404,애드벌룬 Die,0,0,0
9500405,애드벌룬 공격,0,0,0
9500406,마차유령,0,0,0
9500407,무덤 스티지,0,0,0
9500408,반 레온,0,0,0
9500409,교도관 보어,0,0,0
9500410,교도관 라이노,0,0,0
9500411,미니 캐슬 골렘,0,0,0
9500412,반 레온,0,0,0
9500422,메그랑,0,0,0
9500423,쥐덫,0,0,0
9500424,창고 라츠,0,0,0
9500425,창고 라츠 투명,0,0,0
9500426,Lv.20  100일 맞은 커플버섯,0,0,0
9500427,Lv.60  사랑에 빠진 달곰,0,0,0
9500428,Lv.80  사랑에 빠진 판다곰,0,0,0
9500429,Lv.60  사랑에 빠진 판다곰,0,0,0
9500430,Lv.80  사랑에 빠진 달곰,0,0,0
9500431,Lv.40  100일 맞은 커플버섯,0,0,0
9500432,Lv.60  100일 맞은 커플버섯,0,0,0
9500433,Lv.80  100일 맞은 커플버섯,0,0,0
9500434,Lv.100  100일 맞은 커플버섯,0,0,0
9500435,Lv.20  사랑에 빠진 달곰,0,0,0
9500436,Lv.40  사랑에 빠진 달곰,0,0,0
9500437,Lv.100  사랑에 빠진 달곰,0,0,0
9500438,Lv.20  사랑에 빠진 판다곰,0,0,0
9500439,Lv.40  사랑에 빠진 판다곰,0,0,0
9500440,Lv.100  사랑에 빠진 판다곰,0,0,0
9500441,Lv.120  100일 맞은 커플버섯,0,0,0
9500442,Lv.140  100일 맞은 커플버섯,0,0,0
9500443,Lv.160  100일 맞은 커플버섯,0,0,0
9500444,Lv.120  사랑에 빠진 달곰,0,0,0
9500445,Lv.140  사랑에 빠진 달곰,0,0,0
9500446,Lv.160  사랑에 빠진 달곰,0,0,0
9500447,Lv.120  사랑에 빠진 판다곰,0,0,0
9500448,Lv.140  사랑에 빠진 판다곰,0,0,0
9500449,Lv.160  사랑에 빠진 판다곰,0,0,0
9500450,팔락조,0,0,0
9500451,스타 파파라치,0,0,0
9500452,에레고스,0,0,0
9500453,에레고스,0,0,0
9500454,에레고스,0,0,0
9500455,에레고스,0,0,0
9500456,에레고스,0,0,0
9500457,에레고스,0,0,0
9500458,에레고스,0,0,0
9500459,에레고스,0,0,0
9500460,에레고스,0,0,0
9500461,에레고스,0,0,0
9500462,에레고스,0,0,0
9500463,에레고스,0,0,0
9500464,에레고스,0,0,0
9500465,투명 에레고스,0,0,0
9500466,투명 에레고스,0,0,0
9500467,투명 에레고스,0,0,0
9500468,투명 에레고스,0,0,0
9500469,투명 에레고스,0,0,0
9500470,투명 에레고스,0,0,0
9500471,에레고스,0,0,0
9500472,에레고스,0,0,0
9500473,에레고스,0,0,0
9500474,투명 에레고스,0,0,0
9500475,에레고스,0,0,0
9500477,Lv.20 해적왕 바르보사,0,0,0
9500478,Lv.34 해적왕 바르보사,0,0,0
9500479,Lv.46 해적왕 바르보사,0,0,0
9500480,Lv.55 해적왕 바르보사,0,0,0
9500481,Lv.66 해적왕 바르보사,0,0,0
9500482,Lv.76 해적왕 바르보사,0,0,0
9500483,Lv.85 해적왕 바르보사,0,0,0
9500484,Lv.100 해적왕 바르보사,0,0,0
9500485,Lv.118 해적왕 바르보사,0,0,0
9500486,Lv.135 해적왕 바르보사,0,0,0
9500487,Lv.150 해적왕 바르보사,0,0,0
9500488,Lv.20 더스트킹,0,0,0
9500489,Lv.34 더스트킹,0,0,0
9500490,Lv.36 더스트킹,0,0,0
9500491,Lv.46 더스트킹,0,0,0
9500492,Lv.50 더스트킹,0,0,0
9500493,Lv.55 더스트킹,0,0,0
9500494,Lv.56 더스트킹,0,0,0
9500495,Lv.66 더스트킹,0,0,0
9500496,Lv.70 더스트킹,0,0,0
9500497,Lv.76 더스트킹,0,0,0
9500498,Lv.83 더스트킹,0,0,0
9500499,Lv.85 더스트킹,0,0,0
9500500,Lv.100 더스트킹,0,0,0
9500501,Lv.118 더스트킹,0,0,0
9500502,Lv.135 더스트킹,0,0,0
9500503,Lv.150 더스트킹,0,0,0
9500504,Lv.140 더스트킹,0,0,0
9500505,Lv.26 더스트킹,0,0,0
9500506,Lv.20 거대 도령 월묘,0,0,0
9500507,Lv.34 거대 아씨 월묘,0,0,0
9500508,Lv.46 거대 도령 월묘,0,0,0
9500509,Lv.55 거대 아씨 월묘,0,0,0
9500510,Lv.66 거대 도령 월묘,0,0,0
9500511,Lv.76 거대 아씨 월묘,0,0,0
9500512,Lv.85 거대 도령 월묘,0,0,0
9500513,Lv.100 거대 아씨 월묘,0,0,0
9500514,Lv.118 거대 도령 월묘,0,0,0
9500515,Lv.135 거대 아씨 월묘,0,0,0
9500516,Lv.150 거대 도령 월묘,0,0,0
9500517,대박이야,0,0,0
9500518,청군 태륜,0,0,0
9500519,백군 태륜,0,0,0
9500520,대박이야,0,0,0
9500521,대박이야,0,0,0
9500522,투명 청군태륜 ,0,0,0
9500523,투명 백군태륜,0,0,0
9500524,투명 백군태륜,0,0,0
9500525,투명 백군태륜,0,0,0
9500526,할로윈 펌프킨,0,0,0
9500527,투명 할로윈 펌프킨,0,0,0
9500528,곰라큘라,0,0,0
9500529,박쥐는 사탕을 좋아해,0,0,0
9500530,쌍둥이 월묘,0,0,0
9500531,박쥐는 호박을 좋아해,0,0,0
9500532,거대 스노우맨,0,0,0
9500533,드라코 삼촌 흑룡 ,0,0,0
9500534,드라코 삼촌 흑룡 투명,0,0,0
9500535,매그너스,0,0,0
9500536,아카이럼,0,0,0
9500544,할로윈 마녀 고양이,0,0,0
9500545,유령,0,0,0
9500546,고스트,0,0,0
9500547,라이드워드,0,0,0
9500548,라이드워드Y,0,0,0
9500549,라이드워드B,0,0,0
9500550,망가진 인형,0,0,0
9500551,부서진 인형,0,0,0
9500552,잭오랜턴,0,0,0
9500553,호박기사,0,0,0
9500554,가면신사,0,0,0
9500555,호박 자물쇠,0,0,0
9500556,호박 자물쇠,0,0,0
9500557,호박 자물쇠,0,0,0
9500558,호박 자물쇠,0,0,0
9500559,호박 자물쇠,0,0,0
9500560,라이드워드,0,0,0
9500561,라이드워드Y,0,0,0
9500562,라이드워드B,0,0,0
9500563,유물 지킴이,0,0,0
9500564,유물 지킴이,0,0,0
9500565,푸른 베틀,0,0,0
9500566,푸른 베틀,0,0,0
9500567,푸른 베틀,0,0,0
9500568,청비단 도둑,0,0,0
9500569,붉은 베틀,0,0,0
9500570,붉은 베틀,0,0,0
9500571,붉은 베틀,0,0,0
9500572,홍비단 도둑,0,0,0
9500573,작은 할로윈 월,0,0,0
9500574,할로윈 월,0,0,0
9500575,큰 할로윈 월,0,0,0
9500576,큰 잭 오랜턴,0,0,0
9500577,red팀,0,0,0
9500578,blue팀,0,0,0
9500579,몽실 생크림,0,0,0
9500580,달콤 초코크림,0,0,0
9500581,자이언트 크림 투명,0,0,0
9500582,작은 할로윈 월,0,0,0
9500583,할로윈 월,0,0,0
9500584,큰 할로윈 월,0,0,0
9500585,큰 잭 오랜턴,0,0,0
9500586,몽실 생크림,0,0,0
9500587,마녀 고양이,0,0,0
9500588,캐슬의 유령,0,0,0
9500589,먼지더미,0,0,0
9500591,작은 인디언 토템,0,0,0
9500592,인디언 토템,0,0,0
9500593,큰 인디언 토템,0,0,0
9500594,아주 큰 인디언 토템,0,0,0
9500595,헤클러,0,0,0
9500596,피니시,0,0,0
9500597,작은 인디언 토템,0,0,0
9500598,인디언 토템,0,0,0
9500599,큰 인디언 토템,0,0,0
9500600,아주 큰 인디언 토템,0,0,0
9500601,헤클러,0,0,0
9500602,피니시,0,0,0
9500603,맹수,0,0,0
9500604,불량 루돌프,0,0,0
9500605,겁에 질린 피그미,0,0,0
9500606,도둑 까마귀,0,0,0
9500607,방금 사귄 커플버섯,0,0,0
9500608,사랑에 빠진 커플예티,0,0,0
9500609,로맨티스트 킹슬라임,0,0,0
9500611,고백하러 가는 판다곰,0,0,0
9500612,고백을 기다리는 달곰,0,0,0
9500613,무르무르의 분신,0,0,0
9500614,빨강 미니빈,0,0,0
9500615,노랑 미니빈,0,0,0
9500616,파랑 미니빈,0,0,0
9500617,초록 미니빈,0,0,0
9500618,검정 미니빈,0,0,0
9500619,주니어 발록,0,0,0
9500620,브라운테니,0,0,0
9500621,핑크테니,0,0,0
9500622,더키 패밀리,0,0,0
9500623,블랙 라츠,0,0,0
9500624,티키,0,0,0
9500625,블록퍼스,0,0,0
9500626,팬더테니,0,0,0
9500627,마스터 로보,0,0,0
9500628,틱톡,0,0,0
9500629,크로노스,0,0,0
9500630,바나드 그레이,0,0,0
9500631,제타 그레이,0,0,0
9500632,울트라 그레이,0,0,0
9500633,원로 그레이,0,0,0
9500634,로보토이,0,0,0
9500635,장난감 목마,0,0,0
9500636,루팡,0,0,0
9500637,슬라임,0,0,0
9500638,멜러디,0,0,0
9500639,파우스트,0,0,0
9500640,바나나,0,0,0
9500641,끈끈이,0,0,0
9500642,끈끈이,0,0,0
9500643,끈끈이,0,0,0
9500644,바나나,0,0,0
9500645,바나나,0,0,0
9500646,클랑,0,0,0
9500647,클랑,0,0,0
9500648,로랑,0,0,0
9500649,로랑,0,0,0
9501000,봉인,0,0,0
9501001,블라인드,0,0,0
9501002,허약,0,0,0
9501003,기절,0,0,0
9501004,저주,0,0,0
9501005,중독,0,0,0
9501006,슬로우,0,0,0
9501007,석화,0,0,0
9501008,유혹,0,0,0
9501009,물리이뮨,0,0,0
9501010,마법이뮨,0,0,0
9501011,속성무효,0,0,0
9501012,속성반감,0,0,0
9501013,속성증폭,0,0,0
9501014,언데드,0,0,0
9501015,보스,0,0,0
9501016,몬스터북Test,0,0,0
9501017,해골,0,0,0
9501018,스탯변화 테스트,0,0,0
9501019,물리공격향상 (100),0,0,0
9501020,마법공격향상 (101),0,0,0
9501021,물리방어향상 (102),0,0,0
9501022,마법방어향상 (103),0,0,0
9501023,데들리어택,0,0,0
9501024,컨슘 (105),0,0,0
9501025,주변물리공격향상 (110),0,0,0
9501026,주변마법공격향상 (111),0,0,0
9501027,주변물리방어향상 (112),0,0,0
9501028,주변마법방어향상 (113),0,0,0
9501029,HP 회복 (114),0,0,0
9501030,자신과 주변 이속 변화 (115),0,0,0
9501031,추방 (129),0,0,0
9501032,영역중독 (131),0,0,0
9501033,언데드화 (133),0,0,0
9501034,포션스탑 (134),0,0,0
9501035,네버스탑 (135),0,0,0
9501036,블라인드 (136),0,0,0
9501037,프로즌 (137),0,0,0
9501038,잠재 능력 무효 (138),0,0,0
9501039,하드스킨 (142),0,0,0
9501040,물리카운터이뮨 (143),0,0,0
9501041,마법카운터이뮨 (144),0,0,0
9501042,물리마법카운터이뮨 (145),0,0,0
9501043,PAD 변경 (150),0,0,0
9501044,MAD 변경 (151),0,0,0
9501045,PDD 변경 (152),0,0,0
9501046,MDD 변경 (153),0,0,0
9501047,ACC 변경 (154),0,0,0
9501048,EVA 변경 (155),0,0,0
9501049,Speed 변경 (156),0,0,0
9501050,텔레포트 (170),0,0,0
9501051,소환 (200),0,0,0
9501052,유저 띄우기,0,0,0
9501053,"범위, 도트데미지",0,0,0
9501054,유저 변이,0,0,0
9501055,유저 폭발,0,0,0
9501056,"반격(어그로,HP체크)",0,0,0
9600001,닭,0,0,0
9600002,오리,0,0,0
9600003,양,0,0,0
9600004,염소,0,0,0
9600005,흑염소,0,0,0
9600006,소,0,0,0
9600007,쟁기소,0,0,0
9600008,검은 양,0,0,0
9600009,대왕지네,0,0,0
9600010,대왕지네,0,0,0
9700000,지하철 슬라임,0,0,0
9700001,지하철 주황버섯,0,0,0
9700002,지하철 리본돼지,0,0,0
9700003,지하철 뿔버섯,0,0,0
9700004,피라미드 머미독,0,0,0
9700005,피라미드 스켈레톤,0,0,0
9700006,미이라,0,0,0
9700007,파라오 스네이크,0,0,0
9700008,아누비스,0,0,0
9700009,피라미드 머미독,0,0,0
9700010,피라미드 스켈레톤,0,0,0
9700011,미이라,0,0,0
9700012,파라오 스네이크,0,0,0
9700013,아누비스,0,0,0
9700014,피라미드 머미독,0,0,0
9700015,피라미드 스켈레톤,0,0,0
9700016,미이라,0,0,0
9700017,파라오 스네이크,0,0,0
9700018,아누비스,0,0,0
9700019,파라오 주니어 예티,0,0,0
9700020,메트로 버블링,0,0,0
9700021,예티 파라오,0,0,0
9700022,투명파라오 예티,0,0,0
9700023,투명파라오 예티,0,0,0
9700024,피라미드 머미독,0,0,0
9700025,피라미드 스켈레톤,0,0,0
9700026,미이라,0,0,0
9700027,파라오 스네이크,0,0,0
9700028,아누비스,0,0,0
9700029,파라오 주니어 예티,0,0,0
9700030,해군 이등병 유령,0,0,0
9700031,해군 일등병 유령,0,0,0
9700032,해군 상병 유령,0,0,0
9700033,해군 병장 유령,0,0,0
9700034,해군 하사 유령,0,0,0
9700035,일등 항해사,0,0,0
9700036,나무 상자,0,0,0
9700037,유령선 함장,0,0,0
9700038,유령선 함장의 영혼,0,0,0
9800000,스톤골렘,0,0,0
9800001,다크 스톤골렘,0,0,0
9800002,믹스골렘,0,0,0
9800003,메탈골렘,0,0,0
9800004,최신곡CD,0,0,0
9800005,흘러간 가요CD,0,0,0
9800006,싸구려 앰프,0,0,0
9800007,고급 앰프,0,0,0
9800008,락 스피릿,0,0,0
9800009,크림슨 락,0,0,0
9800010,다크 주니어 예티,0,0,0
9800011,다크 페페,0,0,0
9800012,헥터,0,0,0
9800013,화이트팽,0,0,0
9800014,예티,0,0,0
9800015,다크 예티,0,0,0
9800016,설산의 마녀,0,0,0
9800017,씨클,0,0,0
9800018,씨코,0,0,0
9800019,크립,0,0,0
9800020,마스크피쉬,0,0,0
9800021,클랑,0,0,0
9800022,킹크랑,0,0,0
9800023,킹크랑,0,0,0
9800024,세르프,0,0,0
